zip,lat,lng,population
63401,39.69046,-91.45986,21571
41091,38.92056,-84.7379,21569
22655,39.06443,-78.21425,21567
13212,43.12839,-76.12889,21557
44406,41.01132,-80.77194,21555
94579,37.68656,-122.15709,21541
11563,40.65746,-73.67408,21537
35055,34.1542,-86.75932,21535
72118,34.83872,-92.32694,21534
32305,30.3337,-84.26977,21533
59714,45.97538,-111.13112,21530
43160,39.52871,-83.43917,21529
21204,39.40353,-76.63024,21518
45638,38.56217,-82.67607,21514
75803,31.87513,-95.66704,21511
63139,38.61041,-90.29191,21510
39443,31.71932,-89.07376,21505
45245,39.06065,-84.27748,21501
47803,39.46433,-87.30855,21498
19963,38.93347,-75.37799,21489
95391,37.76952,-121.5912,21488
99202,47.65709,-117.37854,21488
8721,39.9071,-74.1846,21486
54301,44.48193,-88.02029,21485
19803,39.79912,-75.5422,21484
53029,43.14381,-88.34624,21484
48169,42.46348,-83.94955,21483
32751,28.631,-81.36457,21478
49445,43.297,-86.27481,21476
757,17.9933,-66.39056,21474
52241,41.69708,-91.59746,21473
33184,25.7597,-80.4066,21472
32504,30.48495,-87.19093,21467
14216,42.94855,-78.862,21464
53045,43.061,-88.15145,21464
34481,29.11902,-82.30769,21462
60045,42.23807,-87.87006,21460
72116,34.80025,-92.24505,21459
12047,42.78396,-73.72655,21453
19007,40.11483,-74.85474,21443
29020,34.31036,-80.59334,21443
95818,38.55579,-121.49669,21437
98275,47.90994,-122.30113,21432
34473,29.00506,-82.18833,21424
48114,42.56784,-83.75537,21422
80132,39.09183,-104.8576,21422
35235,33.61723,-86.65008,21419
46818,41.14698,-85.25111,21416
98005,47.61494,-122.16814,21414
94706,37.88969,-122.29581,21404
44484,41.2348,-80.74962,21402
80528,40.49343,-105.00075,21387
15205,40.4381,-80.10552,21379
28786,35.46272,-82.99294,21373
20017,38.93813,-76.99294,21372
80203,39.73142,-104.98274,21368
39440,31.694,-89.14791,21365
23061,37.4331,-76.55019,21364
99203,47.62945,-117.40291,21359
80238,39.77722,-104.8808,21355
70380,29.71944,-91.12634,21351
89169,36.12405,-115.14184,21350
10552,40.92376,-73.82497,21342
45224,39.20215,-84.53222,21337
55305,44.95477,-93.43229,21337
98264,48.94972,-122.45672,21337
48331,42.50389,-83.40863,21336
55447,45.00132,-93.48888,21332
10805,40.89593,-73.78028,21331
80620,40.37425,-104.71337,21331
98043,47.7921,-122.30758,21328
95827,38.55151,-121.3253,21325
77657,30.22549,-94.18862,21323
48214,42.36504,-82.98697,21317
98407,47.28889,-122.5111,21316
18411,41.45655,-75.74295,21312
72315,35.90093,-89.9029,21305
7522,40.92413,-74.17928,21301
43609,41.62849,-83.57824,21296
98022,47.1714,-121.67958,21296
27591,35.7859,-78.38638,21294
52803,41.53871,-90.55623,21291
7719,40.16864,-74.07271,21289
14072,43.01673,-78.96308,21287
11783,40.67766,-73.49068,21285
48207,42.34753,-83.01104,21282
67901,37.0943,-100.89864,21282
28659,36.16647,-81.07913,21281
44306,41.03927,-81.48316,21281
39073,32.10269,-90.13049,21277
48009,42.54381,-83.21765,21277
28043,35.31301,-81.86971,21275
77026,29.80013,-95.32934,21269
6825,41.19685,-73.24221,21264
74112,36.14696,-95.90437,21261
11694,40.57532,-73.85099,21258
33440,26.54065,-81.04325,21254
44112,41.53562,-81.57369,21251
33140,25.81606,-80.13895,21248
29108,34.29805,-81.62433,21235
42223,36.6381,-87.47258,21228
61938,39.48004,-88.37571,21227
31015,31.93729,-83.77444,21224
1056,42.19211,-72.45805,21223
12110,42.75349,-73.77671,21223
37412,34.9974,-85.22726,21220
29341,35.1184,-81.71321,21213
32713,28.8816,-81.3238,21212
2891,41.36043,-71.79429,21196
18020,40.67267,-75.32692,21196
95521,40.84586,-124.04745,21193
36869,32.41891,-85.0779,21191
99212,47.66504,-117.30914,21191
64052,39.07355,-94.45082,21190
71303,31.28081,-92.54308,21189
99004,47.40869,-117.63575,21189
34480,29.10178,-82.09975,21173
70401,30.5281,-90.45472,21172
7724,40.29801,-74.07517,21162
63020,38.10706,-90.5718,21160
76082,32.97098,-97.71783,21151
28570,34.78123,-76.88003,21139
21037,38.91476,-76.54361,21134
6002,41.84286,-72.73714,21128
14420,43.21385,-77.93305,21124
44087,41.31706,-81.44106,21124
60164,41.91667,-87.90112,21120
28739,35.2719,-82.5419,21116
45251,39.26789,-84.59422,21098
33603,27.98526,-82.46458,21084
28787,35.72795,-82.52306,21083
8085,39.75579,-75.33017,21074
62801,38.51097,-89.1412,21070
73507,34.74802,-98.50201,21069
19122,39.97767,-75.14571,21067
67114,38.07034,-97.28359,21054
33714,27.81696,-82.67794,21049
46619,41.65997,-86.3532,21048
32401,30.14477,-85.67448,21045
29360,34.49361,-82.04884,21044
68130,41.23394,-96.19613,21041
76058,32.47072,-97.4251,21037
34715,28.6242,-81.73019,21032
624,18.05905,-66.71932,21031
66208,38.99936,-94.62998,21031
33432,26.34546,-80.0838,21017
17044,40.58236,-77.59013,21013
92108,32.77423,-117.14097,21013
11726,40.67891,-73.39564,21012
19014,39.8637,-75.4338,21012
93023,34.50372,-119.24856,21011
92865,33.82887,-117.84925,21003
27501,35.48684,-78.68419,21001
10543,40.95274,-73.73645,20999
56007,43.66085,-93.3238,20994
7029,40.74377,-74.15389,20990
93560,34.87116,-118.32594,20988
44001,41.36825,-82.25958,20986
97754,44.13577,-120.52848,20985
89408,39.71675,-119.02706,20982
53083,43.81511,-87.77108,20969
77627,29.99095,-94.00772,20969
2140,42.39332,-71.13342,20954
66047,38.88484,-95.35096,20954
15241,40.33293,-80.08291,20952
47265,39.00818,-85.62685,20949
28139,35.34736,-81.99702,20948
63501,40.16745,-92.59078,20947
12304,42.77375,-73.89742,20929
13088,43.10787,-76.19096,20926
67226,37.76898,-97.21915,20926
31721,31.5087,-84.30331,20924
98642,45.80262,-122.7019,20920
90717,33.79345,-118.31706,20919
15132,40.33982,-79.84299,20915
85013,33.51001,-112.08294,20912
61081,41.84425,-89.73613,20910
29201,33.98381,-81.02829,20906
45371,39.93885,-84.16357,20904
11768,40.91052,-73.32611,20903
32829,28.47639,-81.22478,20903
32311,30.39647,-84.16843,20897
80223,39.69646,-105.00216,20888
80904,38.86321,-104.87197,20882
92264,33.73575,-116.50544,20881
92371,34.43837,-117.54266,20881
52317,41.76277,-91.63142,20874
99516,61.0726,-149.71812,20874
40059,38.35784,-85.58441,20869
83647,43.39487,-115.51159,20868
20018,38.92596,-76.97281,20864
97801,45.67317,-118.83362,20859
53172,42.91197,-87.86266,20857
75159,32.60652,-96.53939,20857
60466,41.47966,-87.68276,20856
2879,41.42865,-71.53837,20851
49037,42.33448,-85.24706,20845
33852,27.25904,-81.37844,20839
33405,26.66774,-80.0584,20838
71220,32.8622,-91.91236,20837
60654,41.89209,-87.63673,20812
36092,32.61401,-86.19619,20805
33487,26.40991,-80.09169,20794
29488,32.90664,-80.67458,20792
31024,33.32344,-83.36987,20792
24523,37.3364,-79.52347,20791
85284,33.33719,-111.93443,20782
90603,33.94487,-117.99239,20780
78752,30.33141,-97.70364,20779
59802,46.90569,-113.92077,20778
21158,39.6466,-77.03217,20773
32803,28.55592,-81.34895,20771
95949,39.102,-121.13343,20763
35126,33.73071,-86.65385,20761
75134,32.62308,-96.78007,20759
71446,31.15585,-93.17187,20754
48036,42.59227,-82.89971,20752
73115,35.44232,-97.44153,20752
79902,31.78431,-106.49768,20752
32796,28.62591,-80.84051,20738
85373,33.67257,-112.29983,20738
10990,41.2651,-74.3663,20735
35950,34.25273,-86.26023,20728
93630,36.71831,-120.12912,20727
22206,38.8442,-77.0886,20716
49017,42.3979,-85.2111,20710
99403,46.38114,-117.25974,20707
48532,43.01203,-83.79429,20704
78503,26.16229,-98.25132,20703
83204,42.79219,-112.51877,20699
48420,43.17968,-83.71176,20698
7650,40.84716,-73.99664,20693
25705,38.40636,-82.36276,20690
75401,33.18506,-96.11556,20689
48813,42.57862,-84.84524,20688
68106,41.23885,-96.00244,20688
33434,26.38139,-80.16913,20685
35022,33.33107,-86.95959,20684
95965,39.59169,-121.59034,20681
2492,42.27615,-71.24387,20679
37212,36.13376,-86.80167,20672
98408,47.19811,-122.44638,20670
7094,40.78109,-74.06588,20667
8057,39.97948,-74.94105,20667
28504,35.22755,-77.63566,20665
75146,32.57608,-96.75137,20663
751,18.01205,-66.25871,20662
71105,32.45512,-93.71012,20660
40215,38.19052,-85.78555,20644
23502,36.86274,-76.20983,20642
43078,40.11302,-83.77538,20634
18504,41.42375,-75.70581,20632
71201,32.53915,-92.1069,20631
78739,30.17596,-97.89087,20631
41071,39.0732,-84.48211,20628
75039,32.88592,-96.94042,20627
97058,45.54239,-121.15447,20627
53092,43.22139,-87.95351,20625
48314,42.60978,-83.05426,20624
49002,42.19867,-85.55906,20619
20190,38.95968,-77.33806,20609
78737,30.18935,-97.96059,20609
63111,38.55845,-90.24993,20608
28704,35.46305,-82.57142,20606
91040,34.25861,-118.33468,20606
92377,34.15234,-117.40412,20606
1440,42.58797,-71.98649,20605
12144,42.63106,-73.71801,20604
60450,41.37011,-88.43417,20600
95138,37.2462,-121.73287,20597
54937,43.75959,-88.43335,20596
35633,34.87586,-87.79645,20593
92106,32.71334,-117.23617,20592
68510,40.80654,-96.64835,20585
17225,39.78706,-77.75709,20576
75602,32.45803,-94.65712,20576
42103,36.94802,-86.33396,20571
4011,43.90068,-69.97607,20565
34736,28.57883,-81.88844,20564
70002,30.0102,-90.16241,20563
33131,25.76417,-80.18459,20558
29909,32.34042,-80.85465,20554
32952,28.31749,-80.66832,20553
48837,42.7453,-84.76701,20551
45505,39.90737,-83.7615,20550
93103,34.43888,-119.68173,20542
14227,42.88402,-78.74665,20540
53913,43.49213,-89.72858,20534
98121,47.61548,-122.34668,20534
1945,42.49924,-70.86348,20530
38863,34.2167,-89.02738,20526
19061,39.82741,-75.432,20525
15239,40.48437,-79.73753,20523
48081,42.4955,-82.89912,20522
2445,42.32581,-71.13319,20520
12208,42.65293,-73.80835,20517
84054,40.84078,-111.91754,20516
53005,43.0625,-88.0992,20514
36701,32.49672,-87.0568,20513
75771,32.53542,-95.43006,20509
90715,33.84037,-118.07887,20505
2129,42.37975,-71.06167,20504
29532,34.28421,-79.85119,20499
26062,40.42189,-80.56123,20493
85310,33.69532,-112.17162,20492
82070,41.21404,-105.85037,20489
50125,41.33286,-93.57957,20476
34275,27.15203,-82.41966,20475
11411,40.69406,-73.73623,20473
34691,28.19042,-82.76603,20473
43616,41.65727,-83.40931,20455
64063,38.91224,-94.35341,20455
85131,32.65542,-111.57649,20455
44067,41.31386,-81.5476,20449
66605,39.01167,-95.63283,20447
63108,38.64485,-90.25337,20442
30308,33.77094,-84.37773,20438
76067,32.80303,-98.1449,20437
98310,47.58939,-122.6175,20431
37857,36.42145,-82.94269,20429
43202,40.02126,-83.01394,20424
98177,47.74237,-122.37085,20422
19073,39.98093,-75.4346,20421
39305,32.46392,-88.72465,20419
94127,37.73642,-122.45961,20413
14845,42.20225,-76.8334,20401
73130,35.45879,-97.34586,20400
45406,39.78442,-84.24178,20393
720,18.21559,-66.42421,20387
66209,38.89874,-94.63778,20387
85546,32.71743,-109.58175,20383
39213,32.39384,-90.23007,20379
95819,38.56816,-121.43772,20379
4074,43.59103,-70.3683,20376
44654,40.53861,-81.87162,20376
73501,34.56211,-98.2864,20373
38555,35.88956,-84.97537,20371
17552,40.10935,-76.51174,20369
36804,32.53045,-85.33875,20356
73018,35.0484,-97.93839,20352
39648,31.18611,-90.38804,20349
96814,21.29405,-157.84637,20348
8731,39.85946,-74.29363,20347
85083,33.74032,-112.16308,20343
91602,34.15078,-118.36633,20339
44131,41.3835,-81.65349,20338
30307,33.77053,-84.33419,20337
33525,28.33503,-82.18383,20337
29340,34.98225,-81.59427,20327
94519,37.98881,-122.01275,20317
18976,40.24676,-75.14321,20313
54501,45.65973,-89.34303,20306
29506,34.2103,-79.64432,20304
80403,39.83229,-105.32013,20302
53589,42.92684,-89.21182,20300
36265,33.84659,-85.78662,20299
7095,40.55358,-74.28743,20297
78703,30.29385,-97.76554,20297
94503,38.19454,-122.23042,20295
76008,32.68182,-97.62738,20288
46240,39.90697,-86.12367,20284
36066,32.48216,-86.42431,20283
60432,41.54087,-88.0406,20282
38242,36.3076,-88.33244,20274
60403,41.56696,-88.12438,20264
63137,38.74974,-90.21297,20250
6840,41.15925,-73.49916,20249
60106,41.9611,-87.94194,20246
33181,25.89717,-80.1531,20242
19008,39.97425,-75.36107,20240
80212,39.77174,-105.04819,20240
44202,41.31645,-81.34243,20234
76135,32.83708,-97.46621,20233
67205,37.75012,-97.42317,20232
10509,41.41205,-73.5937,20230
11426,40.73641,-73.7223,20222
22551,38.17273,-77.70575,20218
35010,32.91433,-85.93816,20208
31069,32.4406,-83.74373,20207
94019,37.44826,-122.4023,20207
37321,35.50239,-85.00801,20191
60642,41.90193,-87.65804,20191
48125,42.27793,-83.26536,20189
50208,41.71129,-93.03924,20189
30728,34.68015,-85.23417,20183
92603,33.62927,-117.79408,20183
44113,41.48343,-81.69638,20182
46135,39.65909,-86.89107,20180
45414,39.84008,-84.21115,20177
91011,34.21757,-118.20346,20174
44446,41.18958,-80.74692,20170
53548,42.68907,-89.13095,20165
59808,46.97984,-114.064,20165
39565,30.5759,-88.75207,20164
63104,38.61078,-90.21276,20150
79065,35.52363,-100.90378,20148
6067,41.6574,-72.66259,20147
35205,33.49509,-86.8084,20145
44116,41.47011,-81.85194,20144
48846,42.98611,-85.05754,20142
55744,47.23306,-93.51299,20142
78747,30.12521,-97.74117,20137
98433,47.09121,-122.60772,20137
34972,27.48016,-80.90926,20132
55075,44.88794,-93.0411,20132
34117,26.11864,-81.548,20129
89144,36.17746,-115.31943,20126
31906,32.46815,-84.94963,20114
97034,45.4095,-122.68467,20108
61802,40.12288,-88.14863,20100
85757,32.12835,-111.12228,20100
34238,27.23049,-82.4687,20095
10567,41.28922,-73.89633,20094
37069,35.98753,-86.90664,20093
55410,44.91364,-93.31725,20087
73521,34.63547,-99.31538,20083
19342,39.90458,-75.50243,20069
14206,42.88078,-78.81018,20064
73008,35.51383,-97.64536,20064
85648,31.51262,-111.00807,20064
95841,38.66031,-121.34812,20063
46202,39.78363,-86.16187,20061
80215,39.74412,-105.1158,20061
1606,42.31367,-71.79614,20060
98686,45.7239,-122.62305,20059
61073,42.42434,-88.99346,20045
31503,31.17687,-82.40173,20043
33912,26.53288,-81.82502,20037
90069,34.09401,-118.38154,20035
19947,38.67421,-75.39864,20033
50009,41.64313,-93.45945,20033
29053,33.82734,-81.08646,20028
7871,41.04666,-74.62793,20022
61455,40.44047,-90.65115,20020
7407,40.90493,-74.12007,20019
26201,39.00082,-80.20249,20019
6107,41.75375,-72.75966,20017
48094,42.73645,-83.03718,20017
63084,38.41749,-91.01438,20017
56377,45.6405,-94.23033,20013
95110,37.34656,-121.9097,20004
43725,40.03949,-81.59934,20002
34470,29.20098,-82.08262,20000
6112,41.79317,-72.69741,19991
28630,35.82771,-81.41998,19987
33763,28.00298,-82.74347,19987
27886,35.90369,-77.52248,19981
32966,27.68716,-80.70693,19957
91361,34.14016,-118.88398,19953
76120,32.76742,-97.18286,19941
70128,30.04896,-89.95398,19940
76308,33.85684,-98.5378,19937
49301,42.97716,-85.47671,19922
43607,41.64761,-83.60582,19920
37914,35.97988,-83.79937,19912
23114,37.48317,-77.66054,19904
27801,35.91209,-77.73656,19893
6105,41.77322,-72.70442,19892
28312,34.94713,-78.73225,19892
27101,36.11204,-80.19889,19888
2766,41.96402,-71.18418,19874
33472,26.53974,-80.18903,19874
25701,38.36809,-82.41127,19869
49735,44.99576,-84.67117,19865
1749,42.38868,-71.54648,19863
96130,40.54992,-120.63064,19859
7751,40.36191,-74.25821,19851
2081,42.14689,-71.25916,19850
10605,41.0095,-73.74518,19849
53149,42.87436,-88.34077,19849
28712,35.17324,-82.76711,19842
50702,42.45745,-92.31283,19833
11428,40.72099,-73.74222,19830
30548,34.09311,-83.7646,19828
31008,32.65479,-83.78287,19824
63141,38.65751,-90.45904,19824
97209,45.53093,-122.68429,19824
37127,35.77947,-86.32723,19817
60093,42.10333,-87.75826,19816
45030,39.25621,-84.76287,19815
29706,34.71773,-81.23055,19813
12508,41.49637,-73.95351,19812
73129,35.43165,-97.48433,19810
36693,30.62676,-88.14989,19806
70582,30.15961,-91.7854,19806
32601,29.64886,-82.32506,19805
6801,41.37468,-73.39275,19798
32217,30.2394,-81.62722,19785
17104,40.23901,-76.84985,19765
32805,28.52981,-81.40614,19764
64157,39.27657,-94.47103,19762
35805,34.70875,-86.6219,19761
7950,40.84569,-74.48271,19759
75116,32.66013,-96.91402,19755
14214,42.93936,-78.84101,19754
48854,42.58199,-84.45182,19739
46012,40.1492,-85.62552,19738
36207,33.68196,-85.71356,19737
55309,45.37758,-93.74107,19733
30540,34.72313,-84.54421,19732
79110,35.14946,-101.87109,19729
60430,41.5584,-87.66214,19728
5701,43.63365,-72.91368,19722
48505,43.06948,-83.69079,19722
4072,43.53898,-70.46236,19716
20657,38.38358,-76.44537,19711
21286,39.41374,-76.57375,19711
78734,30.38079,-97.94676,19711
74107,36.10737,-96.04095,19704
41015,38.97885,-84.48456,19701
94022,37.35534,-122.14494,19701
34286,27.09099,-82.14147,19700
55331,44.90124,-93.60832,19696
46733,40.83033,-84.94023,19694
42025,36.85764,-88.33441,19685
24503,37.45272,-79.24286,19682
15905,40.29423,-78.98035,19676
11501,40.74629,-73.63921,19675
91381,34.3753,-118.60744,19675
29575,33.628,-78.97369,19673
47129,38.31378,-85.76874,19667
17837,40.97485,-76.94247,19665
28906,35.11873,-84.13343,19665
53022,43.23062,-88.11286,19665
44149,41.31223,-81.8563,19662
49202,42.26737,-84.4107,19660
82501,43.03325,-108.24936,19660
27896,35.79303,-77.97399,19659
28075,35.30192,-80.63929,19654
85748,32.21904,-110.75205,19646
49058,42.63331,-85.29316,19642
32836,28.41734,-81.51536,19640
92082,33.2518,-117.00284,19636
22025,38.59874,-77.3491,19634
44053,41.42694,-82.22138,19634
2536,41.59706,-70.56677,19629
80908,39.0463,-104.69094,19628
8872,40.46482,-74.34002,19627
6488,41.47451,-73.23288,19619
76009,32.41635,-97.20115,19618
55906,44.10751,-92.40142,19616
73010,35.09989,-97.67197,19612
8232,39.38771,-74.51489,19611
44057,41.76675,-81.05965,19611
44511,41.06927,-80.69617,19605
28805,35.61528,-82.47923,19600
33635,28.02408,-82.61882,19590
31401,32.06831,-81.09252,19580
53597,43.18258,-89.45726,19579
66046,38.909,-95.21061,19564
48098,42.59903,-83.1789,19563
40206,38.25788,-85.70205,19557
6905,41.08792,-73.54351,19554
2134,42.35855,-71.12931,19552
24151,36.95827,-79.86457,19552
77013,29.79516,-95.23895,19548
40330,37.78912,-84.89016,19546
14456,42.84584,-77.00012,19539
85715,32.24898,-110.83118,19532
46816,41.00396,-85.04169,19530
49456,43.09026,-86.19347,19527
44641,40.86528,-81.23977,19523
55130,44.97315,-93.08241,19510
15122,40.35976,-79.90628,19500
32609,29.76296,-82.27978,19495
6468,41.33791,-73.22499,19492
87102,35.08116,-106.64636,19486
53190,42.80775,-88.73129,19484
46808,41.09887,-85.17619,19476
32408,30.1593,-85.75324,19463
32433,30.84848,-86.19822,19459
65738,37.13503,-93.49424,19459
91501,34.19469,-118.29431,19459
43623,41.70419,-83.65095,19457
80224,39.68803,-104.91161,19450
42633,36.79245,-84.83155,19448
49091,41.82509,-85.44627,19447
89706,39.22002,-119.69974,19447
18603,41.08506,-76.24591,19441
15106,40.40882,-80.10863,19438
2863,41.89005,-71.39336,19437
6226,41.70816,-72.20731,19429
57078,42.91782,-97.44702,19428
77401,29.70398,-95.46192,19428
74135,36.09725,-95.92315,19415
32141,28.92322,-80.90196,19414
75964,31.63334,-94.75057,19410
44147,41.31956,-81.67797,19407
